cell_id,centroid_lon,centroid_lat,kecamatan,density,pop_density_norm,_poi_raw_count,working_pop_density,func_mixture_degree,recreational_density_raw,recreational_density,catering_density_raw,catering_density,commercial_density_raw,commercial_density,public_service_density_raw,public_service_density,open_space_density_raw,open_space_density,business_office_density_raw,business_office_density,floor_area_raw,floor_area_proxy,trunk_road_density_raw,secondary_road_density_raw,trunk_road_density,secondary_road_density,intersection_count,intersection_density,vendor_density,suitability_score,zone_class,predicted_density,sensitivity_zone,sensitivity_label,hotspot_class
61,107.55674999999998,-6.876249999999994,Jawa Barat,122750.0,0.214700638408006,1.0,0.8619039250136101,0.1490207384578003,3.0,0.6666666666666667,0.0,0.0,3.0,0.3023564218435529,3.0,0.4484876484351508,6.0,0.583970804646981,1.0,0.21274605355336315,357.0,0.7450831444998867,346.0548233212894,6609.836845825267,0.13375840929780508,0.6838392825108262,17.0,0.7592928886297349,4.0,0.051678885,Not Suitable,4.920237,1,Negative Sensitivity,Not Significant
62,107.55674999999998,-6.871749999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.8325323890764517,0.14425197163410003,1.0,0.33333333333333337,0.0,0.0,3.0,0.3023564218435529,1.0,0.2242438242175754,15.0,0.8320583907060378,0.0,0.0,751.0,0.8391227830629722,1224.118173011993,4275.487990310962,0.47315075121088895,0.4423326487286177,27.0,0.8753611645712928,4.2,0.056486104,Not Suitable,5.1376457,1,Negative Sensitivity,Not Significant
63,107.55674999999998,-6.867249999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.8309485503135337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,453.0,0.7751833225346314,54.72379455456292,591.2397333849373,0.02115204648820137,0.06116837139863887,1.0,0.18208790046993825,9.1,0.17520449,Not Suitable,10.50674,1,Negative Sensitivity,Not Significant
64,107.55674999999998,-6.862749999999996,Jawa Barat,122750.0,0.214700638408006,1.0,0.8744750183575292,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,766.0,0.8416252344315086,0.0,5576.134161865767,0.0,0.5768946606969239,8.0,0.5772049881597967,15.4,0.28510714,Not Suitable,15.477138,0,Positive Sensitivity,Not Significant
65,107.55674999999998,-6.858249999999995,Jawa Barat,122750.0,0.214700638408006,1.0,0.9383465631774401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,442.0,0.7720756155937513,0.0,3335.6761855868667,0.0,0.34510177219894317,7.0,0.5462637014098147,10.4,0.22472979,Not Suitable,12.746545,1,Negative Sensitivity,Not Significant
66,107.55674999999998,-6.853749999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.8257870625950265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,497.0,0.786903745854688,0.0,1941.9401009362132,0.0,0.2009088811536948,9.0,0.6048829123101417,10.6,0.20323579,Not Suitable,11.774468,1,Negative Sensitivity,Cold Spot (90%)
67,107.55674999999998,-6.849249999999993,Jawa Barat,122750.0,0.214700638408006,0.0,0.8932888246924912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.6681066327026773,0.0,1784.5021002960623,0.0,0.18462068949194466,0.0,0.0,8.4,0.17616966,Not Suitable,10.55039,1,Negative Sensitivity,Not Significant
68,107.56124999999997,-6.99775,Jawa Barat,196620.0,0.42712946454247425,0.0,0.9380844260488617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.8479093323095681,0.0,5018.949747097177,0.0,0.5192495781768887,5.0,0.4706903945498366,23.3,0.38422713,Moderately Suitable,19.959885,1,Negative Sensitivity,Hot Spot (90%)
69,107.56124999999997,-6.99325,Jawa Barat,196620.0,0.42712946454247425,1.0,0.9616777589788078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,1.0,0.20801459767650946,0.0,0.0,760.0,0.8406301769433839,0.0,3529.6691450070566,0.0,0.36517186005078506,7.0,0.5462637014098147,6.8,0.19030146,Not Suitable,11.1895075,1,Negative Sensitivity,Hot Spot (95%)
70,107.56124999999997,-6.988749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.8882849654082726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.8158871711341926,127.14752709318388,2299.3935437117266,0.04914553944634348,0.2378902335743705,1.0,0.18208790046993825,21.1,0.33069485,Not Suitable,17.538864,1,Negative Sensitivity,Not Significant
71,107.56124999999997,-6.984249999999999,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9084210234167233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,0.800634337580076,599.1949138659008,3018.553311712277,0.23160306730828778,0.3122929323445769,4.0,0.42279501184020335,19.5,0.3971085,Moderately Suitable,20.542452,1,Negative Sensitivity,Hot Spot (95%)
72,107.56124999999997,-6.979749999999999,Jawa Barat,205400.0,0.45237821360786795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.0,0.8675305344689007,557.5659433559042,2213.226432660371,0.2155124813638964,0.22897557247579797,4.0,0.42279501184020335,23.5,0.42235515,Moderately Suitable,21.684242,1,Negative Sensitivity,Hot Spot (95%)
73,107.56124999999997,-6.97525,Jawa Barat,205400.0,0.45237821360786795,2.0,0.9856603770970065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,1140.0,0.8919484478390448,372.99566714924015,4891.909683180662,0.1441716853821601,0.5061062906517708,12.0,0.6738052990918816,24.0,0.42626047,Moderately Suitable,21.860863,0,Positive Sensitivity,Hot Spot (99%)
74,107.56124999999997,-6.970749999999999,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9482171018233833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,0.8261844470644685,0.0,6693.983839130923,0.0,0.6925449466398775,17.0,0.7592928886297349,20.9,0.39332554,Moderately Suitable,20.371365,1,Negative Sensitivity,Hot Spot (99%)
75,107.56124999999997,-6.96625,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9532100572428784,0.0,0.0,0.0,2.0,0.2661925166888179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295.0,0.9080876053971475,102.91155176056748,6871.692772801751,0.03977775928608302,0.7109303247561282,4.0,0.42279501184020335,16.8,0.35370582,Moderately Suitable,18.579546,1,Negative Sensitivity,Hot Spot (90%)
76,107.56124999999997,-6.961749999999998,Jawa Barat,205400.0,0.45237821360786795,1.0,1.0,0.22319731517859304,0.0,0.0,6.0,0.4714918312586162,0.0,0.0,1.0,0.2242438242175754,1.0,0.20801459767650946,0.0,0.0,1066.0,0.883452469885606,1654.443838404028,6081.488719908569,0.6394818427137452,0.6291775394496472,13.0,0.6932732641013545,13.5,0.3388227,Not Suitable,17.906448,0,Positive Sensitivity,Not Significant
77,107.56124999999997,-6.957249999999998,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9171881373924429,0.0,0.0,0.0,3.0,0.3358975579140839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,0.8269286685028383,1061.1068726424492,4781.543032785166,0.410143011495748,0.4946879980705784,4.0,0.42279501184020335,21.1,0.3946775,Moderately Suitable,20.432507,1,Negative Sensitivity,Not Significant
78,107.56124999999997,-6.952749999999997,Jawa Barat,205400.0,0.45237821360786795,1.0,0.9369876210271011,0.33333333333333326,0.0,0.0,1.0,0.16794877895704194,1.0,0.15117821092177644,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,615.0,0.8138468156809341,662.0367585791671,4678.538423598506,0.2558929330165952,0.4840313661922889,9.0,0.6048829123101417,24.6,0.472407,Moderately Suitable,23.947863,0,Positive Sensitivity,Hot Spot (90%)
79,107.56124999999997,-6.948249999999998,Jawa Barat,205400.0,0.45237821360786795,1.0,0.9590109649320456,0.33333333333333326,1.0,0.33333333333333337,1.0,0.16794877895704194,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,634.0,0.8176958140900042,0.0,3538.2997077024493,0.0,0.3660647592159149,9.0,0.6048829123101417,26.0,0.4881978,Moderately Suitable,24.662008,0,Positive Sensitivity,Hot Spot (95%)
80,107.56124999999997,-6.943749999999998,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9162560165698753,0.0,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,0.0,0.0,0.0,0.0,0.0,0.0,927.0,0.8657679128245159,0.0,3383.144335751323,0.0,0.35001272333249195,5.0,0.4706903945498366,20.6,0.41634643,Moderately Suitable,21.412497,1,Negative Sensitivity,Hot Spot (99%)
81,107.56124999999997,-6.939249999999999,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9583158605797136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0.7894227818202156,0.0,5084.175072744419,0.0,0.5259976478997164,8.0,0.5772049881597967,20.2,0.40450332,Moderately Suitable,20.876884,1,Negative Sensitivity,Hot Spot (95%)
82,107.56124999999997,-6.9347499999999975,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9342732080568338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,0.8525396893109866,0.0,2226.8400524592107,0.0,0.23038400784459132,1.0,0.18208790046993825,16.8,0.3652828,Moderately Suitable,19.10312,1,Negative Sensitivity,Hot Spot (95%)
83,107.56124999999997,-6.930249999999997,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9362596101109831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.649975278485814,0.0,2432.8988129179447,0.0,0.2517023971171147,5.0,0.4706903945498366,18.7,0.38769183,Moderately Suitable,20.11658,1,Negative Sensitivity,Hot Spot (95%)
84,107.56124999999997,-6.925749999999998,Jawa Barat,205400.0,0.45237821360786795,3.0,1.0,0.30470029733952164,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,6.0,0.6295320036582305,0.0,0.0,0.0,0.0,662.0,0.8231630619180853,194.37269518201956,7725.700005983028,0.07512966375947812,0.7992840477329053,15.0,0.728351601879753,26.5,0.4469983,Moderately Suitable,22.79874,0,Positive Sensitivity,Hot Spot (99%)
85,107.56124999999997,-6.921249999999997,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9758234991566538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,0.8603279688076821,1067.0523306404018,6259.242940521991,0.41244107223861104,0.6475676028540605,15.0,0.728351601879753,21.9,0.4426989,Moderately Suitable,22.604298,0,Positive Sensitivity,Hot Spot (95%)
86,107.56124999999997,-6.916749999999997,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9049837047067648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.5100254861909406,289.02480695201496,7990.317657783047,0.11171495329690546,0.8266608119961436,17.0,0.7592928886297349,25.1,0.389472,Moderately Suitable,20.197088,1,Negative Sensitivity,Hot Spot (90%)
87,107.56124999999997,-6.912249999999998,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9075545470402602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,116.0,0.6033833222600913,781.3410371516778,3148.3680770478763,0.3020068706034883,0.3257232844178623,5.0,0.4706903945498366,20.8,0.41844088,Moderately Suitable,21.50722,1,Negative Sensitivity,Not Significant
88,107.56124999999997,-6.9077499999999965,Jawa Barat,205400.0,0.45237821360786795,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,174.0,0.6543956105712124,222.46403247536523,4296.276606644021,0.08598763289669045,0.44448339356683114,6.0,0.5111853636314163,19.8,0.39700726,Moderately Suitable,20.537874,1,Negative Sensitivity,Not Significant
89,107.56124999999997,-6.9032499999999954,Jawa Barat,205400.0,0.45237821360786795,2.0,0.9774412562330786,0.31546487678572865,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,1.0,0.20801459767650946,0.0,0.0,123.0,0.6107457529073559,0.0,3367.5602909652735,0.0,0.34840043209842925,5.0,0.4706903945498366,24.8,0.34617385,Not Suitable,18.238909,0,Positive Sensitivity,Not Significant
90,107.56124999999997,-6.898749999999996,Jawa Barat,269260.0,0.6360211652383965,2.0,1.0,0.32007657262025374,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,2.0,0.35541805240316376,0.0,0.0,2.0,0.3371945170584955,387.0,0.755279260077002,184.39112174380404,1171.8354492329563,0.07127154852625867,0.12123553599213913,1.0,0.18208790046993825,29.5,0.5323005,Moderately Suitable,26.65657,0,Positive Sensitivity,Not Significant
91,107.56124999999997,-6.894249999999996,Jawa Barat,269260.0,0.6360211652383965,1.0,0.9637246083006268,0.5,0.0,0.0,1.0,0.16794877895704194,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,950.0,0.8688699056683356,609.0058043375573,2225.0148488832874,0.23539520952057935,0.23019517626933333,2.0,0.28860249407989835,28.8,0.5492733,Moderately Suitable,27.424177,0,Positive Sensitivity,Not Significant
92,107.56124999999997,-6.889749999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.8587459861485006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5377099345963751,0.0,0.0,382.0,0.7536358734119823,185.52895540511628,3133.2124359866575,0.07171134826412078,0.3241553148974283,9.0,0.6048829123101417,1.8,0.02981215,Not Suitable,3.9313037,1,Negative Sensitivity,Not Significant
93,107.56124999999997,-6.885249999999996,Jawa Barat,122750.0,0.214700638408006,0.0,0.8750860949840977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,90.0,0.5715409459117631,0.0,5115.196054135746,0.0,0.5292070108767806,12.0,0.6738052990918816,11.5,0.21781927,Not Suitable,12.434013,1,Negative Sensitivity,Cold Spot (95%)
94,107.56124999999997,-6.8807499999999955,Jawa Barat,122750.0,0.214700638408006,0.0,0.804715277619304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,275.0,0.7121235371118231,58.09915050572568,6932.245302018005,0.02245670174053472,0.7171949571667772,19.0,0.7869708127800799,3.9,0.12352209,Not Suitable,8.169379,1,Negative Sensitivity,Not Significant
95,107.56124999999997,-6.876249999999994,Jawa Barat,122750.0,0.214700638408006,1.0,0.8647221110851698,0.1518647782801765,0.0,0.0,1.0,0.16794877895704194,3.0,0.3023564218435529,2.0,0.35541805240316376,4.0,0.48299493849177877,2.0,0.3371945170584955,698.0,0.8298625960750724,672.0047368954982,3314.463907206191,0.25974579341227183,0.3429071962106685,9.0,0.6048829123101417,11.6,0.13935328,Not Suitable,8.885352,0,Positive Sensitivity,Cold Spot (99%)
96,107.56124999999997,-6.871749999999995,Jawa Barat,122750.0,0.214700638408006,2.0,0.9297441132759003,0.2302963741471386,0.0,0.0,1.0,0.16794877895704194,0.0,0.0,3.0,0.4484876484351508,3.0,0.4160291953530189,0.0,0.0,1036.0,0.879839012000152,353.32303223429244,4995.573457016021,0.1365677446895699,0.5168311182648321,19.0,0.7869708127800799,4.0,0.0,Not Suitable,2.5830355,1,Negative Sensitivity,Cold Spot (99%)
97,107.56124999999997,-6.867249999999995,Jawa Barat,122750.0,0.214700638408006,5.0,1.0,0.4315602842833156,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.6727314726527263,0.0,0.0,0.0,0.0,1414.0,0.9192181048516536,589.0777290453524,3377.0348414361133,0.22769253505452391,0.34938064839532373,10.0,0.6299206402569856,16.1,0.28601182,Not Suitable,15.518052,0,Positive Sensitivity,Cold Spot (99%)
98,107.56124999999997,-6.862749999999996,Jawa Barat,122750.0,0.214700638408006,1.0,0.9110109139018038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,480.0,0.7825029833632128,235.7744567792668,2015.1478540666901,0.09113242806203843,0.2084827953882941,3.0,0.3641758009398765,12.5,0.22182214,Not Suitable,12.615045,1,Negative Sensitivity,Not Significant
99,107.56124999999997,-6.858249999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.855455958501734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.6738235423565678,0.0,1891.1519322111133,0.0,0.19565444815162347,5.0,0.4706903945498366,13.1,0.19952494,Not Suitable,11.606644,1,Negative Sensitivity,Not Significant
100,107.56124999999997,-6.853749999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.824004292890789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,497.0,0.786903745854688,0.0,1256.7936932030814,0.0,0.13002513034295948,2.0,0.28860249407989835,9.6,0.17868033,Not Suitable,10.663937,1,Negative Sensitivity,Not Significant
101,107.56124999999997,-6.849249999999993,Jawa Barat,122750.0,0.214700638408006,0.0,0.8734777792814054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.5364754174304336,0.0,1317.2851439448536,0.0,0.13628344370804948,0.0,0.0,7.5,0.17488067,Not Suitable,10.492095,1,Negative Sensitivity,Not Significant
102,107.56574999999997,-6.99775,Jawa Barat,196620.0,0.42712946454247425,0.0,0.821324769248418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.7720756155937513,0.0,1858.725731043549,0.0,0.19229970420586573,1.0,0.18208790046993825,16.5,0.29079506,Not Suitable,15.734377,1,Negative Sensitivity,Hot Spot (90%)
103,107.56574999999997,-6.99325,Jawa Barat,196620.0,0.42712946454247425,0.0,0.919399867488948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,0.8452083438786969,0.0,3478.9364548739927,0.0,0.3599231667426665,3.0,0.3641758009398765,17.6,0.36139333,Moderately Suitable,18.927216,1,Negative Sensitivity,Not Significant
104,107.56574999999997,-6.988749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.9081752533915306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.6422470702728902,0.0,3511.103481465208,0.0,0.36325109705285813,5.0,0.4706903945498366,23.1,0.36431786,Moderately Suitable,19.059479,1,Negative Sensitivity,Hot Spot (90%)
105,107.56574999999997,-6.984249999999999,Jawa Barat,196620.0,0.42712946454247425,2.0,0.9556133917277156,0.4591479170272448,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4484876484351508,0.0,0.0,0.0,0.0,247.0,0.6985698127480506,199.92341920512834,4066.117216585113,0.07727515044466968,0.4206716057977547,10.0,0.6299206402569856,22.7,0.42202047,Moderately Suitable,21.669106,0,Positive Sensitivity,Hot Spot (90%)
106,107.56574999999997,-6.979749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.38575114817744816,0.0,2136.4455630686643,0.0,0.22103199141671143,0.0,0.0,16.5,0.3313517,Not Suitable,17.56857,1,Negative Sensitivity,Hot Spot (95%)
107,107.56574999999997,-6.97525,Jawa Barat,205400.0,0.45237821360786795,2.0,0.8827561181585878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,967.0,0.8711148385020716,504.9192933604102,3454.436963945072,0.1951633005876539,0.3573885029242554,12.0,0.6738052990918816,22.1,0.3807761,Moderately Suitable,19.80381,1,Negative Sensitivity,Hot Spot (95%)
108,107.56574999999997,-6.970749999999999,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9257977991605107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0,0.8744731255380706,0.0,5955.952735996027,0.0,0.6161898607564487,16.0,0.7442775270121629,22.0,0.40460125,Moderately Suitable,20.881315,1,Negative Sensitivity,Hot Spot (99%)
109,107.56574999999997,-6.96625,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9294479550692886,0.0,0.0,0.0,1.0,0.16794877895704194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.0,0.9307639969690175,446.7379703697373,9108.343055897632,0.17267483722978613,0.9423292776343604,18.0,0.7734962022714278,23.2,0.45541823,Moderately Suitable,23.179537,0,Positive Sensitivity,Hot Spot (99%)
110,107.56574999999997,-6.961749999999998,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9453819846579621,0.4591479170272448,0.0,0.0,2.0,0.2661925166888179,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,1133.0,0.8911687325439192,252.84035760123697,7449.953537912655,0.09772880410810061,0.7707559204464904,8.0,0.5772049881597967,22.4,0.441781,Moderately Suitable,22.562788,0,Positive Sensitivity,Not Significant
111,107.56574999999997,-6.957249999999998,Jawa Barat,205400.0,0.45237821360786795,0.0,0.8626207639454531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,1125.0,0.8902717140319254,0.0,4494.944863528403,0.0,0.4650371774822843,10.0,0.6299206402569856,2.8,0.20783873,Not Suitable,11.982638,1,Negative Sensitivity,Hot Spot (90%)
112,107.56574999999997,-6.952749999999997,Jawa Barat,205400.0,0.45237821360786795,0.0,0.908023887221854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.6944152328225494,342.99507443120694,3043.598563425504,0.13257574367141625,0.3148840593816525,5.0,0.4706903945498366,21.3,0.3997102,Moderately Suitable,20.660114,1,Negative Sensitivity,Not Significant
113,107.56574999999997,-6.948249999999998,Jawa Barat,205400.0,0.45237821360786795,0.0,0.866870855864664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.5989758053193992,585.2809821572812,2709.2622687441026,0.22622500219547953,0.28029435660908547,5.0,0.4706903945498366,19.4,0.37996998,Moderately Suitable,19.767355,1,Negative Sensitivity,Hot Spot (95%)
114,107.56574999999997,-6.943749999999998,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9215840422599069,0.0,0.0,0.0,0.0,0.0,1.0,0.15117821092177644,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.7332192010108836,926.6636599913464,3410.1539446725355,0.3581775162817077,0.35280707847565185,7.0,0.5462637014098147,24.2,0.44978577,Moderately Suitable,22.924807,0,Positive Sensitivity,Hot Spot (99%)
115,107.56574999999997,-6.939249999999999,Jawa Barat,205400.0,0.45237821360786795,1.0,0.9692323013326926,0.4591479170272448,0.0,0.0,0.0,0.0,2.0,0.23961179523712922,1.0,0.2242438242175754,0.0,0.0,0.0,0.0,156.0,0.6406432091658321,649.828640742662,2964.179643171005,0.25117420548475844,0.3066675513631644,18.0,0.7734962022714278,28.6,0.52017665,Moderately Suitable,26.108267,0,Positive Sensitivity,Hot Spot (95%)
116,107.56574999999997,-6.9347499999999975,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9332682765938564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.8178951899542798,637.7694945053424,2813.9900784315532,0.24651305901463424,0.29112926704728026,4.0,0.42279501184020335,20.2,0.40974912,Moderately Suitable,21.11413,1,Negative Sensitivity,Hot Spot (95%)
117,107.56574999999997,-6.930249999999997,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9187684001959965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,0.7644121482818413,565.5902341845695,3234.5356407842824,0.2186140603758113,0.33463799235024133,8.0,0.5772049881597967,21.9,0.41494134,Moderately Suitable,21.34895,1,Negative Sensitivity,Hot Spot (95%)
118,107.56574999999997,-6.925749999999998,Jawa Barat,205400.0,0.45237821360786795,3.0,1.0,0.4056390622295664,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5206780355557714,0.0,0.0,0.0,0.0,851.0,0.8549417202185012,970.0862314632475,4262.7844104214055,0.37496137160254295,0.4410183641010811,10.0,0.6299206402569856,25.0,0.48767957,Moderately Suitable,24.638569,0,Positive Sensitivity,Hot Spot (99%)
119,107.56574999999997,-6.921249999999997,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9337832582930362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,0.8392911596134695,472.04158687809866,6258.700361784692,0.18245528606490535,0.6475114688430289,14.0,0.7113975059201018,23.0,0.42945468,Moderately Suitable,22.005322,1,Negative Sensitivity,Hot Spot (99%)
120,107.56574999999997,-6.916749999999997,Jawa Barat,205400.0,0.45237821360786795,0.0,0.9428915272893572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20801459767650946,0.0,0.0,802.0,0.8474368519524745,390.9118887094998,1763.4618220994773,0.15109673059183898,0.18244390826702406,1.0,0.18208790046993825,20.5,0.28685945,Not Suitable,15.556388,1,Negative Sensitivity,Hot Spot (95%)
121,107.56574999999997,-6.912249999999998,Jawa Barat,205400.0,0.45237821360786795,1.0,0.9624045324691491,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35541805240316376,0.0,0.0,0.0,0.0,637.0,0.8182930029517304,0.0,679.1527782825535,0.0,0.07026366299938366,4.0,0.42279501184020335,4.0,0.22840956,Not Suitable,12.912964,1,Negative Sensitivity,Not Significant
122,107.56574999999997,-6.9077499999999965,Jawa Barat,205400.0,0.45237821360786795,1.0,0.8900806986003349,0.16959745618087993,0.0,0.0,1.0,0.16794877895704194,0.0,0.0,1.0,0.2242438242175754,7.0,0.6240437930295284,1.0,0.21274605355336315,145.0,0.6314395823031757,376.39878428431643,3214.3562092578422,0.14548707099150698,0.3325502724415067,2.0,0.28860249407989835,3.6,0.048782688,Not Suitable,4.789255,1,Negative Sensitivity,Not Significant
